GROUP_SET, GROUP_ID, GROUP_NAME, TEAM_ID, TEAM_ABBREVIATION, GP, W, L, W_PCT, MIN, E_OFF_RATING, OFF_RATING, E_DEF_RATING, DEF_RATING, E_NET_RATING, NET_RATING, AST_PCT, AST_TO, AST_RATIO, OREB_PCT, DREB_PCT, REB_PCT, TM_TOV_PCT, EFG_PCT, TS_PCT, E_PACE, PACE, PACE_PER40, POSS, PIE, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, OFF_RATING_RANK, DEF_RATING_RANK, NET_RATING_RANK, AST_PCT_RANK, AST_TO_RANK, AST_RATIO_RANK, OREB_PCT_RANK, DREB_PCT_RANK, REB_PCT_RANK, TM_TOV_PCT_RANK, EFG_PCT_RANK, TS_PCT_RANK, PIE_RANK,p1,p2,p3,p4,p5,p1_cluster,p2_cluster,p3_cluster,p4_cluster,p5_cluster
Lineups, -201569-1628464-1629717-1629726-1630256-, E. Gordon - D. Theis - A. Brooks - G. Mathews - J. Tate,1610612745,HOU,3,2,1,0.667,21.0,133.3,131.7,104.0,102.3,29.3,29.4,0.571,2.0,21.1,0.286,0.64,0.513,0.146,0.686,0.701,95.1,96.51,80.42,41,0.648,2316,1646,5744,6286,984,4073,9255,4783,7557,2231,4353,6199,10365,6533,11143,3681,3999,5289,E. Gordon,D. Theis,A. Brooks,G. Mathews,J. Tate,3,0,7,0,3
Lineups, -1627832-1628384-1628449-1629018-1630173-, F. VanVleet - O. Anunoby - C. Boucher - G. Trent Jr. - P. Achiuwa,1610612761,TOR,11,8,3,0.727,21.0,99.8,94.0,104.4,104.3,-4.6,-10.3,0.353,0.86,9.5,0.333,0.636,0.478,0.14,0.513,0.545,104.4,107.76,89.8,50,0.417,228,147,15870,6208,974,9836,9395,10028,10683,6778,10991,4591,10377,9435,10582,7272,8126,9711,F. VanVleet,O. Anunoby,C. Boucher,G. Trent Jr.,P. Achiuwa,1,3,5,3,0
Lineups, -203914-1628976-1630175-1630532-1630591-, G. Harris - W. Carter Jr. - C. Anthony - F. Wagner - J. Suggs,1610612753,ORL,6,1,5,0.167,21.0,108.1,109.1,111.0,109.1,-2.9,0.0,0.813,1.86,22.4,0.056,0.875,0.441,0.159,0.574,0.625,100.6,101.01,84.18,44,0.482,822,3401,16937,10141,999,6818,9823,7343,3981,3402,3695,9643,5468,10394,11517,6077,5747,8487,G. Harris,W. Carter Jr.,C. Anthony,F. Wagner,J. Suggs,0,5,3,3,6
Lineups, -202330-203486-1626162-1626179-1629667-, G. Hayward - M. Plumlee - K. Oubre Jr. - T. Rozier - J. McDaniels,1610612766,CHO,8,6,2,0.75,21.0,103.7,106.8,116.0,109.3,-12.3,-2.5,0.778,4.67,22.6,0.2,0.889,0.488,0.068,0.512,0.53,97.5,98.8,82.33,44,0.478,464,288,13953,5984,986,7115,9883,9322,4280,434,3664,7956,5388,9277,7798,7280,8567,8551,G. Hayward,M. Plumlee,K. Oubre Jr.,T. Rozier,J. McDaniels,3,5,0,3,0
Lineups, -201588-203507-1626171-1626192-1628960-, G. Hill - G. Antetokounmpo - B. Portis - P. Connaughton - G. Allen,1610612749,MIL,12,8,4,0.667,21.0,122.7,119.1,104.0,85.4,18.7,33.7,0.579,1.38,16.7,0.364,0.778,0.592,0.17,0.61,0.642,96.6,107.86,89.88,47,0.589,190,147,16599,6286,984,5536,5838,4289,7523,4320,6929,4405,6959,4731,12234,5265,5464,6259,G. Hill,G. Antetokounmpo,B. Portis,P. Connaughton,G. Allen,0,1,5,0,0
Lineups, -201588-202083-203114-203507-1626171-, G. Hill - W. Matthews - K. Middleton - G. Antetokounmpo - B. Portis,1610612749,MIL,9,6,3,0.667,21.0,127.8,126.1,102.0,100.0,25.7,26.1,0.545,2.0,18.5,0.389,0.625,0.524,0.13,0.613,0.653,105.8,107.53,89.61,46,0.618,376,288,15870,6286,1025,4564,7053,5028,7903,2231,6130,4181,10473,6323,10265,5188,5157,5789,G. Hill,W. Matthews,K. Middleton,G. Antetokounmpo,B. Portis,0,7,1,1,5
Lineups, -202066-202685-1628984-1629638-1630529-, G. Temple - J. Valanciunas - D. Graham - N. Alexander-Walker - H. Jones,1610612740,NOP,7,3,4,0.429,21.0,121.7,115.6,115.8,111.1,5.9,4.4,0.722,2.6,20.0,0.304,0.929,0.541,0.111,0.566,0.595,98.2,102.94,85.78,45,0.506,612,956,16599,9025,994,5990,10047,7067,5020,1723,4617,6010,5235,5962,9195,6288,6727,7819,G. Temple,J. Valanciunas,D. Graham,N. Alexander-Walker,H. Jones,0,5,3,6,3
Lineups, -202066-1626195-1628404-1628984-1629638-, G. Temple - W. Hernangomez - J. Hart - D. Graham - N. Alexander-Walker,1610612740,NOP,5,1,4,0.2,21.0,116.4,113.6,128.4,131.7,-12.1,-18.1,0.6,2.4,19.4,0.3,0.706,0.486,0.114,0.551,0.582,95.4,95.4,79.5,44,0.456,1120,3401,16599,10078,972,6278,12566,10737,6993,1960,5728,6031,8687,9306,9524,6624,7066,8946,G. Temple,W. Hernangomez,J. Hart,D. Graham,N. Alexander-Walker,0,5,3,3,6
Lineups, -203084-203458-1628368-1629056-1630169-, H. Barnes - A. Len - D. Fox - T. Davis - T. Haliburton,1610612758,SAC,3,1,2,0.333,21.0,122.2,120.4,111.6,116.7,10.7,3.7,0.524,2.2,16.9,0.238,0.682,0.465,0.102,0.595,0.624,113.9,112.19,93.49,49,0.557,2316,3401,13953,9264,1012,5238,10707,7126,8058,2141,6909,7563,8949,9719,9031,5617,5926,6825,H. Barnes,A. Len,D. Fox,T. Davis,T. Haliburton,3,2,1,0,1
Lineups, -203084-1627741-1627745-1628368-1630169-, H. Barnes - B. Hield - D. Jones - D. Fox - T. Haliburton,1610612758,SAC,4,2,2,0.5,21.0,141.5,142.1,135.0,131.4,6.5,10.7,0.526,3.33,19.2,0.308,0.632,0.5,0.079,0.656,0.708,83.1,83.99,69.99,38,0.578,1571,1646,13953,7220,1002,3045,12560,6516,8048,886,5778,5963,10446,6616,8098,4312,3931,6454,H. Barnes,B. Hield,D. Jones,D. Fox,T. Haliburton,3,3,2,1,1
Lineups, -203084-203087-1627734-1628368-1630558-, H. Barnes - J. Lamb - D. Sabonis - D. Fox - D. Mitchell,1610612758,SAC,4,2,2,0.5,21.0,124.8,126.1,102.7,102.1,22.1,24.0,0.4,2.67,13.3,0.3,0.667,0.5,0.065,0.538,0.611,108.9,108.61,90.51,46,0.63,1571,1646,13953,7220,1024,4564,9246,5270,10335,1670,9339,6031,9012,6616,7707,6927,6271,5575,H. Barnes,J. Lamb,D. Sabonis,D. Fox,D. Mitchell,3,0,1,1,6
Lineups, -203084-1626158-1628368-1629002-1630558-, H. Barnes - R. Holmes - D. Fox - C. Metu - D. Mitchell,1610612758,SAC,8,3,5,0.375,21.0,74.6,69.4,98.7,97.9,-24.1,-28.5,0.417,0.63,8.5,0.192,0.76,0.471,0.163,0.386,0.409,104.2,108.43,90.36,49,0.28,464,956,16937,9225,963,12047,7017,11595,10301,7160,11210,8499,7233,9575,11578,11018,11878,11792,H. Barnes,R. Holmes,D. Fox,C. Metu,D. Mitchell,3,5,1,0,6
Lineups, -202397-1628418-1629060-1630166-1630557-, I. Smith - T. Bryant - R. Hachimura - D. Avdija - C. Kispert,1610612764,WAS,6,3,3,0.5,21.0,117.3,111.1,114.7,119.6,2.6,-8.5,0.789,1.25,24.2,0.182,0.6,0.488,0.267,0.75,0.766,104.8,105.25,87.71,45,0.549,822,956,15870,7220,1012,6550,11126,9834,4258,4521,3251,8547,10661,9288,14800,2453,2892,6995,I. Smith,T. Bryant,R. Hachimura,D. Avdija,C. Kispert,6,2,0,0,0
Lineups, -203924-1628367-1630165-1630180-1630191-, J. Grant - J. Jackson - K. Hayes - S. Bey - I. Stewart,1610612765,DET,3,2,1,0.667,21.0,63.5,64.3,120.9,121.4,-57.4,-57.1,0.6,2.0,10.0,0.316,0.8,0.453,0.071,0.239,0.273,97.5,96.69,80.58,42,0.1,2316,1646,5744,6286,1003,12833,11473,13495,6993,2231,10710,5896,6350,10051,7831,13225,13714,13327,J. Grant,J. Jackson,K. Hayes,S. Bey,I. Stewart,3,0,6,3,5
Lineups, -203210-1628432-1630192-1630267-1630538-, J. Green - D. Reed - Z. Nnaji - F. Campazzo - B. Hyland,1610612743,DEN,4,3,1,0.75,21.0,69.1,64.3,113.9,106.8,-44.8,-42.5,0.636,3.5,13.7,0.148,0.833,0.422,0.048,0.333,0.345,91.8,98.29,81.91,42,0.169,1571,956,5744,5984,993,12833,9618,12642,6644,805,9264,9030,5898,10921,7386,11593,12798,12838,J. Green,D. Reed,Z. Nnaji,F. Campazzo,B. Hyland,2,0,0,6,6
Lineups, -203200-1626167-1627747-1629052-1630537-, J. Holiday - M. Turner - C. LeVert - O. Brissett - C. Duarte,1610612754,IND,3,2,1,0.667,21.0,129.4,134.1,113.5,112.2,15.8,22.0,0.545,1.71,21.4,0.308,0.833,0.613,0.171,0.721,0.733,96.9,95.7,79.75,41,0.631,2316,1646,5744,6286,1023,3577,10219,5428,7903,3572,4158,5963,5898,4053,12238,3181,3558,5559,J. Holiday,M. Turner,C. LeVert,O. Brissett,C. Duarte,0,5,3,0,3
Lineups, -201949-202681-203083-203552-1628971-, J. Johnson - K. Irving - A. Drummond - S. Curry - B. Brown,1610612751,BRK,1,1,0,1.0,21.0,141.9,136.4,100.4,102.3,41.5,34.1,0.619,2.6,21.0,0.263,0.824,0.528,0.114,0.689,0.71,100.3,101.34,84.45,44,0.644,6811,3401,1,1,1006,3472,9255,4278,6891,1723,4420,6626,6187,6236,9524,3600,3890,5344,J. Johnson,K. Irving,A. Drummond,S. Curry,B. Brown,0,1,5,3,0
Lineups, -203087-1628367-1628978-1629002-1629674-, J. Lamb - J. Jackson - D. DiVincenzo - C. Metu - N. Queta,1610612758,SAC,3,1,2,0.333,21.0,112.3,102.2,90.7,87.0,21.6,15.2,0.5,1.0,14.5,0.077,0.769,0.538,0.174,0.638,0.694,99.9,107.01,89.18,46,0.676,2316,3401,13953,9264,1017,7452,6050,6089,8093,4735,8498,9603,7138,5982,12268,4610,4183,4772,J. Lamb,J. Jackson,D. DiVincenzo,C. Metu,N. Queta,0,7,6,0,2
Lineups, -201580-1628470-1628988-1629013-1629661-, J. McGee - T. Craig - A. Holiday - L. Shamet - C. Johnson,1610612756,PHO,4,2,2,0.5,21.0,97.5,100.0,140.9,140.5,-43.4,-40.5,0.688,1.1,17.5,0.417,0.733,0.538,0.238,0.462,0.499,96.9,95.85,79.87,42,0.306,1571,1646,13953,7220,990,7496,13627,12549,5360,4714,6744,3709,8167,5982,13958,9610,10395,11481,J. McGee,T. Craig,A. Holiday,L. Shamet,C. Johnson,5,0,6,0,0
Lineups, -202685-1627742-1628404-1629638-1630529-, J. Valanciunas - B. Ingram - J. Hart - N. Alexander-Walker - H. Jones,1610612740,NOP,6,4,2,0.667,21.0,104.8,102.3,103.0,100.0,1.8,2.3,0.6,1.0,15.3,0.375,0.941,0.667,0.205,0.567,0.593,96.6,99.31,82.76,44,0.525,822,591,13953,6286,1009,7447,7053,7223,6993,4735,8288,4251,5222,2506,13513,6249,6755,7506,J. Valanciunas,B. Ingram,J. Hart,N. Alexander-Walker,H. Jones,5,1,3,6,3
Lineups, -203484-203915-1626149-1628988-1630166-, K. Caldwell-Pope - S. Dinwiddie - M. Harrell - A. Holiday - D. Avdija,1610612764,WAS,6,4,2,0.667,21.0,81.7,81.0,107.8,100.0,-26.1,-19.0,0.7,1.4,13.0,0.208,0.842,0.488,0.119,0.309,0.419,93.5,97.55,81.29,42,0.37,822,591,13953,6286,998,10998,7053,10824,5241,4278,9550,7937,5867,9277,9688,12443,11646,10518,K. Caldwell-Pope,S. Dinwiddie,M. Harrell,A. Holiday,D. Avdija,3,3,5,6,0
Lineups, -201142-201609-203552-1628971-1629651-, K. Durant - G. Dragic - S. Curry - B. Brown - N. Claxton,1610612751,BRK,4,3,1,0.75,21.0,127.0,113.3,121.0,120.0,6.0,-6.7,0.611,1.83,18.6,0.214,0.636,0.472,0.133,0.629,0.686,95.8,101.72,84.77,45,0.533,1571,956,5744,5984,979,6299,11133,9632,6951,3417,6063,7873,10377,9563,10340,4724,4415,7357,K. Durant,G. Dragic,S. Curry,B. Brown,N. Claxton,1,6,3,0,2
Lineups, -201142-201988-1628971-1629651-1630560-, K. Durant - P. Mills - B. Brown - N. Claxton - C. Thomas,1610612751,BRK,5,5,0,1.0,21.0,142.3,142.9,75.2,79.1,67.1,63.8,0.571,6.0,20.7,0.313,0.708,0.55,0.048,0.653,0.712,101.8,99.05,82.54,42,0.882,1120,397,1,1,1021,2945,5191,2604,7557,146,4490,5925,8671,5711,7386,4363,3870,2921,K. Durant,P. Mills,B. Brown,N. Claxton,C. Thomas,1,0,0,2,0
Lineups, -201567-1626224-1629164-1630205-1630596-, K. Love - C. Osman - B. Goodwin - L. Stevens - E. Mobley,1610612739,CLE,7,3,4,0.429,21.0,90.8,97.6,160.7,153.7,-69.9,-56.1,0.583,0.88,12.7,0.318,0.611,0.45,0.195,0.422,0.512,94.2,92.84,77.36,41,0.265,612,956,16599,9025,980,9612,14630,13459,7466,6766,9578,5883,10641,10074,12742,10330,9008,11945,K. Love,C. Osman,B. Goodwin,L. Stevens,E. Mobley,3,0,6,0,5
Lineups, -203482-1626168-1628402-1628977-1630165-, K. Olynyk - T. Lyles - F. Jackson - H. Diallo - K. Hayes,1610612765,DET,2,0,2,0.0,21.0,120.6,128.9,139.2,143.5,-18.6,-14.6,0.435,0.91,16.4,0.462,0.471,0.467,0.244,0.708,0.742,108.2,103.1,85.92,45,0.41,3707,10195,13953,10195,981,4252,13791,10382,10171,6758,7795,3385,12955,9644,13992,3286,3440,9854,K. Olynyk,T. Lyles,F. Jackson,H. Diallo,K. Hayes,6,0,0,2,6
Lineups, -202689-203095-203944-1629628-1630167-, K. Walker - E. Fournier - J. Randle - R. Barrett - O. Toppin,1610612752,NYK,5,1,4,0.2,21.0,108.7,108.9,110.7,111.4,-2.0,-2.5,0.474,1.13,15.3,0.278,0.625,0.476,0.178,0.581,0.611,102.7,102.32,85.27,45,0.485,1120,3401,16599,10078,1001,6887,10157,9321,10022,4702,8288,6446,10473,9462,12375,5984,6257,8425,K. Walker,E. Fournier,J. Randle,R. Barrett,O. Toppin,3,3,1,3,0
Lineups, -2544-2772-201566-203076-1628370-, L. James - T. Ariza - R. Westbrook - A. Davis - M. Monk,1610612747,LAL,2,1,1,0.5,21.0,94.4,97.8,146.8,146.9,-52.4,-49.1,0.867,2.17,20.0,0.214,0.591,0.38,0.13,0.473,0.482,109.9,107.92,89.93,46,0.232,3707,3401,5744,7220,987,9604,13935,12918,3685,2175,4617,7873,11023,11937,10265,9464,10582,12324,L. James,T. Ariza,R. Westbrook,A. Davis,M. Monk,1,7,1,5,3
Lineups, -1627736-1629162-1629675-1630162-1630183-, M. Beasley - J. McLaughlin - N. Reid - A. Edwards - J. McDaniels,1610612750,MIN,6,4,2,0.667,21.0,115.3,117.8,111.4,112.5,3.9,5.3,0.611,2.75,19.0,0.136,0.476,0.302,0.089,0.55,0.603,109.9,108.19,90.16,45,0.46,822,591,13953,6286,1018,5657,10225,7014,6951,1633,5899,9223,12951,13568,8391,6629,6450,8884,M. Beasley,J. McLaughlin,N. Reid,A. Edwards,J. McDaniels,0,6,2,3,0
Lineups, -1626149-1626162-1628998-1629667-1630163-, M. Harrell - K. Oubre Jr. - C. Martin - J. McDaniels - L. Ball,1610612766,CHO,6,6,0,1.0,21.0,141.8,138.3,108.1,104.1,33.7,34.2,0.72,4.5,24.3,0.435,0.727,0.578,0.085,0.63,0.639,107.6,111.04,92.53,47,0.663,822,288,1,1,1012,3352,9386,4275,5034,441,3232,3526,8241,4959,8320,4709,5484,5109,M. Harrell,K. Oubre Jr.,C. Martin,J. McDaniels,L. Ball,5,0,0,0,1
Lineups, -1626149-1626162-1629023-1629667-1630163-, M. Harrell - K. Oubre Jr. - P. Washington - J. McDaniels - L. Ball,1610612766,CHO,6,5,1,0.833,21.0,128.1,130.4,95.8,95.7,32.3,34.7,0.864,6.33,27.1,0.227,0.815,0.551,0.065,0.593,0.627,105.0,104.1,86.75,46,0.703,822,397,5744,5797,966,4137,6907,4257,3689,145,1997,7677,6280,5707,7707,5654,5726,4473,M. Harrell,K. Oubre Jr.,P. Washington,J. McDaniels,L. Ball,5,0,0,0,1
Lineups, -202694-1628379-1628392-1629599-1629611-, M. Morris Sr. - L. Kennard - I. Hartenstein - A. Coffey - T. Mann,1610612746,LAC,10,7,3,0.7,21.0,99.1,97.9,106.3,97.8,-7.1,0.1,0.611,2.2,17.7,0.217,0.818,0.511,0.106,0.5,0.53,102.3,107.18,89.31,47,0.469,295,212,15870,6259,1019,9602,7009,7338,6951,2141,6579,7852,6213,6559,9130,7316,8575,8706,M. Morris Sr.,L. Kennard,I. Hartenstein,A. Coffey,T. Mann,3,0,5,0,3
Lineups, -203486-1626179-1628970-1628998-1629667-, M. Plumlee - T. Rozier - M. Bridges - C. Martin - J. McDaniels,1610612766,CHO,9,9,0,1.0,21.0,84.1,79.5,101.8,102.6,-17.7,-23.1,0.727,1.14,14.3,0.375,0.714,0.533,0.179,0.338,0.399,87.8,89.99,74.99,39,0.394,376,106,1,1,1008,11286,9269,11155,4973,4686,8524,4251,8390,6110,12395,11590,12082,10149,M. Plumlee,T. Rozier,M. Bridges,C. Martin,J. McDaniels,5,3,3,0,0
Lineups, -201587-202331-202704-1627826-1628379-, N. Batum - P. George - R. Jackson - I. Zubac - L. Kennard,1610612746,LAC,8,6,2,0.75,21.0,116.4,115.2,80.6,81.8,35.8,33.4,0.6,2.0,19.4,0.2,0.75,0.5,0.13,0.603,0.623,102.2,102.06,85.05,46,0.768,464,288,13953,5984,983,6041,5508,4298,6993,2231,5728,7956,7273,6616,10265,5352,5941,3767,N. Batum,P. George,R. Jackson,I. Zubac,L. Kennard,0,1,3,5,0
Lineups, -202696-203897-1627936-1628366-1629750-, N. Vucevic - Z. LaVine - A. Caruso - L. Ball - J. Green,1610612741,CHI,10,7,3,0.7,21.0,83.6,81.8,145.8,140.9,-62.2,-59.1,0.571,1.33,14.0,0.208,0.846,0.432,0.136,0.395,0.438,95.9,98.54,82.12,44,0.222,295,212,15870,6259,967,10924,13638,13595,7557,4347,9207,7937,5837,10539,10477,10904,11253,12376,N. Vucevic,Z. LaVine,A. Caruso,L. Ball,J. Green,5,1,6,3,0
Lineups, -202696-203897-1627884-1629632-1630245-, N. Vucevic - Z. LaVine - D. Jones Jr. - C. White - A. Dosunmu,1610612741,CHI,9,3,6,0.333,21.0,116.0,113.0,101.9,104.5,14.1,8.5,0.684,3.25,19.4,0.381,0.783,0.591,0.087,0.538,0.593,103.0,103.02,85.85,46,0.641,376,956,17121,9264,995,6331,9410,6732,5383,917,5718,4238,6939,4737,8338,6882,6766,5386,N. Vucevic,Z. LaVine,D. Jones Jr.,C. White,A. Dosunmu,5,1,2,3,6
Lineups, -201976-1626156-1629020-1629675-1630162-, P. Beverley - D. Russell - J. Vanderbilt - N. Reid - A. Edwards,1610612750,MIN,6,6,0,1.0,21.0,109.7,109.5,104.3,102.3,5.5,7.3,0.625,1.67,16.1,0.417,0.542,0.479,0.143,0.473,0.512,96.4,97.47,81.23,42,0.567,822,288,1,1,982,6791,9255,6856,6746,3599,7851,3709,11362,9428,10604,9464,9065,6659,P. Beverley,D. Russell,J. Vanderbilt,N. Reid,A. Edwards,3,1,5,2,3
Lineups, -1627783-1628384-1628449-1629018-1630173-, P. Siakam - O. Anunoby - C. Boucher - G. Trent Jr. - P. Achiuwa,1610612761,TOR,5,5,0,1.0,21.0,99.6,100.0,111.7,109.3,-12.1,-9.3,0.5,1.17,11.5,0.44,0.722,0.558,0.14,0.41,0.476,95.3,96.15,80.12,43,0.396,1120,397,1,1,964,7496,9883,9893,8093,4661,10254,3502,8332,5489,10577,10544,10670,10134,P. Siakam,O. Anunoby,C. Boucher,G. Trent Jr.,P. Achiuwa,1,3,5,3,0
Lineups, -200752-201144-203497-203903-1630235-, R. Gay - M. Conley - R. Gobert - J. Clarkson - T. Forrest,1610612762,UTA,3,0,3,0.0,21.0,101.6,100.0,116.9,109.3,-15.3,-9.3,0.588,2.0,16.7,0.32,0.813,0.512,0.119,0.476,0.496,91.7,95.63,79.69,42,0.419,2316,10195,15870,10195,976,7496,9883,9893,7442,2231,6929,5874,6291,6544,9688,9429,10423,9691,R. Gay,M. Conley,R. Gobert,J. Clarkson,T. Forrest,0,3,5,3,7
Lineups, -200752-203497-203903-1626220-1628378-, R. Gay - R. Gobert - J. Clarkson - R. O'Neale - D. Mitchell,1610612762,UTA,9,4,5,0.444,21.0,105.6,102.2,101.1,91.7,4.5,10.6,0.333,1.0,7.8,0.087,0.68,0.396,0.089,0.467,0.567,99.0,105.78,88.15,45,0.543,376,591,16937,9005,988,7449,6586,6524,10685,4735,11363,9578,8969,11796,8391,9533,7576,7140,R. Gay,R. Gobert,J. Clarkson,R. O'Neale,D. Mitchell,0,5,3,0,1
Lineups, -203500-1628991-1629001-1629630-1630533-, S. Adams - J. Jackson Jr. - D. Melton - J. Morant - Z. Williams,1610612763,MEM,10,5,5,0.5,21.0,109.5,96.0,132.7,124.0,-23.2,-28.0,0.706,6.0,17.4,0.286,0.72,0.491,0.04,0.433,0.482,101.4,111.98,93.31,50,0.417,295,397,16937,7220,967,9673,11698,11573,5222,146,6750,6199,8364,9254,7314,10105,10592,9708,S. Adams,J. Jackson Jr.,D. Melton,J. Morant,Z. Williams,5,5,3,1,0
Lineups, -203500-1626145-1628991-1629001-1630217-, S. Adams - T. Jones - J. Jackson Jr. - D. Melton - D. Bane,1610612763,MEM,7,6,1,0.857,21.0,110.4,106.5,104.6,93.6,5.8,12.9,0.625,1.11,16.1,0.273,0.773,0.523,0.196,0.556,0.606,99.9,107.41,89.51,46,0.548,612,288,5744,5776,1011,7145,6761,6301,6746,4706,7851,6484,7112,6361,12744,6494,6369,7012,S. Adams,T. Jones,J. Jackson Jr.,D. Melton,D. Bane,5,6,5,3,3
Lineups, -203915-1628398-1629655-1630166-1630557-, S. Dinwiddie - K. Kuzma - D. Gafford - D. Avdija - C. Kispert,1610612764,WAS,1,0,1,0.0,21.0,117.5,121.4,129.4,123.3,-11.9,-1.8,0.611,1.22,19.3,0.25,0.68,0.512,0.214,0.652,0.682,97.6,98.32,81.93,42,0.47,6811,10195,5744,10195,1015,5164,11666,9279,6951,4600,5765,6707,8969,6544,13573,4372,4471,8686,S. Dinwiddie,K. Kuzma,D. Gafford,D. Avdija,C. Kispert,3,3,5,0,0
Lineups, -1628983-1629647-1629676-1630322-1630598-, S. Gilgeous-Alexander - D. Bazley - I. Roby - L. Waters III - A. Wiggins,1610612760,OKC,2,0,2,0.0,21.0,118.7,115.9,144.0,146.5,-25.3,-30.6,0.789,5.0,23.8,0.182,0.786,0.417,0.068,0.55,0.58,98.8,99.11,82.59,44,0.416,3707,10195,13953,10195,989,5962,13923,11780,4258,261,3301,8547,6879,10959,7798,6629,7145,9750,S. Gilgeous-Alexander,D. Bazley,I. Roby,L. Waters III,A. Wiggins,1,0,0,0,0
Lineups, -201586-202331-202704-1628379-1629611-, S. Ibaka - P. George - R. Jackson - L. Kennard - T. Mann,1610612746,LAC,7,5,2,0.714,21.0,126.1,120.0,85.6,88.4,40.5,31.6,0.389,1.4,13.2,0.353,0.6,0.5,0.125,0.6,0.63,96.5,97.09,80.91,40,0.669,612,397,13953,6222,1026,5246,6244,4629,10588,4278,9483,4516,10661,6616,9775,5363,5657,4823,S. Ibaka,P. George,R. Jackson,L. Kennard,T. Mann,2,1,3,0,3
Lineups, -201959-202692-203095-203944-1629656-, T. Gibson - A. Burks - E. Fournier - J. Randle - Q. Grimes,1610612752,NYK,7,2,5,0.286,21.0,89.8,81.8,81.2,80.0,8.7,1.8,0.615,0.89,13.6,0.318,0.667,0.488,0.205,0.441,0.485,97.2,102.45,85.37,44,0.5,612,1646,16937,9838,1003,10924,5206,7241,6903,6762,9318,5883,9012,9277,13513,9950,10533,7852,T. Gibson,A. Burks,E. Fournier,J. Randle,Q. Grimes,2,3,3,1,0
Lineups, -203082-1628964-1628976-1630175-1630591-, T. Ross - M. Bamba - W. Carter Jr. - C. Anthony - J. Suggs,1610612753,ORL,7,1,6,0.143,21.0,84.6,84.8,114.7,111.1,-30.0,-26.3,0.533,1.0,12.7,0.346,0.647,0.465,0.174,0.413,0.453,104.6,106.17,88.48,46,0.278,612,3401,17121,10174,1022,10627,10047,11493,8013,4735,9582,4567,10296,9719,12268,10524,11032,11804,T. Ross,M. Bamba,W. Carter Jr.,C. Anthony,J. Suggs,0,5,5,3,6
Lineups, -203082-1629021-1630181-1630532-1630591-, T. Ross - M. Wagner - R. Hampton - F. Wagner - J. Suggs,1610612753,ORL,3,1,2,0.333,21.0,125.5,128.9,89.6,93.6,35.9,35.3,0.652,2.14,23.4,0.25,0.708,0.525,0.156,0.692,0.704,108.8,105.06,87.55,45,0.67,2316,3401,13953,9264,992,4252,6761,4225,6546,2190,3417,6707,8671,6314,11431,3570,3978,4820,T. Ross,M. Wagner,R. Hampton,F. Wagner,J. Suggs,0,3,6,3,6
Lineups, -201152-1627832-1628449-1630173-1630567-, T. Young - F. VanVleet - C. Boucher - P. Achiuwa - S. Barnes,1610612761,TOR,7,5,2,0.714,21.0,92.8,84.1,87.8,85.4,5.0,-1.3,0.786,1.57,17.7,0.308,0.913,0.592,0.159,0.449,0.464,92.7,98.79,82.32,44,0.517,612,397,13953,6222,1016,10676,5837,9253,4262,3795,6579,5963,5276,4731,11517,9851,10860,7636,T. Young,F. VanVleet,C. Boucher,P. Achiuwa,S. Barnes,2,1,5,0,5
Lineups, -201143-1628369-1628401-1628464-1630202-, A. Horford - J. Tatum - D. White - D. Theis - P. Pritchard,1610612738,BOS,5,5,0,1.0,20.0,121.6,123.1,78.5,78.4,43.1,44.7,0.643,1.29,16.1,0.421,0.667,0.558,0.179,0.547,0.608,90.6,90.07,75.06,39,0.868,1120,397,1,1,1042,4986,5149,3664,6602,4497,7872,3704,9012,5489,12395,6735,6312,2991,A. Horford,J. Tatum,D. White,D. Theis,P. Pritchard,5,1,3,0,0
Lineups, -203952-1627780-1627814-1629673-1630228-, A. Wiggins - G. Payton II - D. Lee - J. Poole - J. Kuminga,1610612744,GSW,5,4,1,0.8,20.0,116.4,110.5,99.8,100.0,16.6,10.5,0.667,1.67,17.5,0.429,0.789,0.6,0.158,0.5,0.551,90.0,92.31,76.92,38,0.555,1120,591,5744,5853,1086,6669,7053,6526,5427,3599,6714,3530,6859,4128,11463,7316,7973,6910,A. Wiggins,G. Payton II,D. Lee,J. Poole,J. Kuminga,3,0,0,3,0
Lineups, -203078-203484-1626149-1628398-1630557-, B. Beal - K. Caldwell-Pope - M. Harrell - K. Kuzma - C. Kispert,1610612764,WAS,6,2,4,0.333,20.0,118.0,122.5,111.4,107.1,6.6,15.4,0.579,2.75,19.3,0.316,0.577,0.467,0.1,0.553,0.59,98.3,98.39,81.99,40,0.544,822,1646,16599,9264,1066,5053,9630,6083,7523,1633,5765,5896,11082,9644,8760,6601,6850,7113,B. Beal,K. Caldwell-Pope,M. Harrell,K. Kuzma,C. Kispert,1,3,5,3,0
